segment,sentence,classification,confidence
90,"Looks just like heaven or something.""""",1,0.9992984533309937
91,"Or something,"""" said the painter.",0,0.5055965185165405
92,He took a list of names from his smock pocket.,0,0.9944174289703369
93,"Duncan, Duncan, Duncan,"""" he said, scanning the list.",1,0.9590758681297302
94,Yes—here you are.,0,0.9971438050270081
95,You're entitled to be immortalized.,1,0.9459536075592041
96,See any faceless body here you'd like me to stick your head on?,1,0.9985336065292358
97,We've got a few choice ones left.,0,0.9835368990898132
98,She studied the mural bleakly.,0,0.88238126039505
99,"Gee,"""" she said, """"they're all the same to me.",1,0.9990110397338867
100,"I don't know anything about art.""""",0,0.971649169921875
101,"A body's a body, eh?"""" he said, ""All righty.",1,0.9996860027313232
102,"As a master of fine art, I recommend this body here.""""",1,0.9986715316772461
103,He indicated a faceless figure of a woman who was carrying dried stalks to a trash-burner.,1,0.9262572526931763
104,"Well,"""" said Leora Duncan, """"that's more the disposal people, isn't it?",1,0.9994333386421204
105,"I mean, I'm in service.",0,0.8265242576599121
106,I don't do any disposing.,0,0.9966362714767456
107,The painter clapped his hands in mock delight.,1,0.9953716397285461
108,"You say you don't know anything about art, and then you prove in the next breath that you know more about it than I do!""""",1,0.9997046589851379
109,Of course the sheave-carrier is wrong for a hostess!,1,0.9985628724098206
110,"A snipper, a pruner—that's more your line.",1,0.9995710253715515
111,He pointed to a figure in purple who was sawing a dead branch from an apple tree.,1,0.9365768432617188
112,"How about her?"""" he said. ",0,0.9808844327926636
113,"You like her at all?""""",0,0.7324652671813965
114,"""Gosh—"" she said, and she blushed and became humble—""that—that puts me right next to Dr. Hitz.""",1,0.9997912049293518
115,"""That upsets you?"" he said.",0,0.9938480257987976
116,"""Good gravy, no!"" she said.",1,0.9956744313240051
117,"""It's—it's just such an honor.""",0,0.9630531668663025
118,"""Ah, You... you admire him, eh?"" he said.",1,0.9989284873008728
119,"Who doesn't admire him?"""" she said, worshiping the portrait of Hitz.",1,0.9996763467788696
120,"It was the portrait of a tanned, white-haired, omnipotent Zeus, two hundred and forty years old.",1,0.9961199760437012
121,"Who doesn't admire him?"""" she said again.",1,0.8369117975234985
122,"He was responsible for setting up the very first gas chamber in Chicago.""""""",1,0.9403132796287537
123,"""Nothing would please me more,"" said the painter, ""than to put you next to him for all time.",1,0.993013322353363
124,"Sawing off a limb—that strikes you as appropriate?""",1,0.9974708557128906
125,"That is kind of like what I do,"""" she said.",1,0.9826220273971558
126,She was demure about what she did.,0,0.9958100318908691
127,What she did was make people comfortable while she killed them.,1,0.9818825125694275
128,"And, while Leora Duncan was posing for her portrait, into the waitingroom bounded Dr. Hitz himself.",1,0.9790099859237671
129,"He was seven feet tall, and he boomed with importance, accomplishments, and the joy of living.",1,0.9994545578956604
130,"Well, Miss Duncan!",1,0.8894936442375183
131,"Miss Duncan!"""" he said, and he made a joke.",1,0.997820258140564
132,"What are you doing here?"""" he said.",0,0.9663103818893433
133,This isn't where the people leave.,0,0.9939488172531128
134,"This is where they come in!""""",1,0.8945143818855286
135,"""We're going to be in the same picture together,"" she said shyly.",1,0.9970213770866394
136,"Good!"""" said Dr. Hitz heartily.",1,0.8933976292610168
137,"And, say, isn't that some picture?""""",1,0.9991111159324646
138,"""I sure am honored to be in it with you,"" she said.",1,0.9569932818412781
139,"""Let me tell you,"" he said, ""I'm honored to be in it with you.",1,0.9589324593544006
140,"Without women like you, this wonderful world we've got wouldn't be possible.""",1,0.9959086179733276
141,He saluted her and moved toward the door that led to the delivery rooms.,0,0.9974427223205566
142,"Guess what was just born,"""" he said.",1,0.9898501634597778
143,"""I can't,"" she said.",0,0.9976806640625
144,"""Triplets!"" he said.",0,0.9456804394721985
145,"Triplets!"""" she said.",1,0.7670681476593018
146,She was exclaiming over the legal implications of triplets.,1,0.9941661357879639
147,The law said that no newborn child could survive unless the parents of the child could find someone who would volunteer to die.,1,0.9536532759666443
148,"Triplets, if they were all to live, called for three volunteers.",1,0.9969804883003235
149,"""Do the parents have three volunteers?"" said Leora Duncan.",0,0.9968411922454834
150,"""Last I heard,"" said Dr. Hitz, ""they had one, and were trying to scrape another two up.""",1,0.9900520443916321
151,"I don't think they made it,"""" she said.",0,0.9902732968330383
152,Nobody made three appointments with us.,0,0.9975330829620361
153,"Nothing but singles going through today, unless somebody called in after I left.",1,0.9567002654075623
154,"What's the name?""""",0,0.9401413798332214
155,"Wehling,"""" said the waiting father, sitting up, red-eyed and frowzy.",1,0.9983177185058594
156,"Edward K. Wehling, Jr., is the name of the happy father-to-be.""""",1,0.968595564365387
157,"He raised his right hand, looked at a spot on the wall, gave a hoarsely wretched chuckle.",1,0.9983353018760681
158,"Present,"""" he said.",0,0.9864442944526672
159,"""Oh, Mr. Wehling,"" said Dr. Hitz, ""I didn't see you.""",0,0.9886383414268494
160,"""The invisible man,"" said Wehling.",0,0.6772406101226807
161,"They just phoned me that your triplets have been born,"""" said Dr. Hitz.",0,0.9337053894996643
162,"They're all fine, and so is the mother.",0,0.9971097111701965
163,"I'm on my way in to see them now.""""",0,0.9944985508918762
164,"""Hooray,"" said Wehling emptily.",1,0.9979909658432007
165,"""You don't sound very happy,"" said Dr. Hitz.",0,0.9954937696456909
166,"What man in my shoes wouldn't be happy?"""" said Wehling.",1,0.996236264705658
167,He gestured with his hands to symbolize care-free simplicity.,1,0.9879226088523865
168,"All I have to do is pick out which one of the triplets is going to live, then deliver my maternal grandfather to the Happy Hooligan, and come back here with a receipt.""""",1,0.9993816614151001
169,"Dr. Hitz became rather severe with Wehling, towered over him.",1,0.8250724077224731
170,"You don't believe in population control, Mr. Wehling?"""" he said.",0,0.8836703896522522
171,"""I think it's perfectly keen,"" said Wehling tautly.",1,0.9603580236434937
172,"""Would you like to go back to the good old days, when the population of the Earth was twenty billion—about to become forty billion, then eighty billion, then one hundred and sixty billion?",1,0.9986398816108704
173,"Do you know what a drupelet is, Mr. Wehling?"" said Hitz.",0,0.9338980913162231
174,"""Nope,"" said Wehling sulkily.",1,0.8230525851249695
175,"A drupelet, Mr. Wehling, is one of the little knobs, one of the little pulpy grains of a blackberry,"""" said Dr. Hitz.",1,0.9989591836929321
176,"Without population control, human beings would now be packed on this surface of this old planet like drupelets on a blackberry!",1,0.9980998635292053
177,"Think of it!""""""",1,0.7285608053207397
178,Wehling continued to stare at the same spot on the wall.,0,0.9978260397911072
179,"""In the year 2000,"" said Dr. Hitz, ""before scientists stepped in and laid down the law, there wasn't even enough drinking water to go around, and nothing to eat but sea-weed—and still people insisted on their right to reproduce like jackrabbits.",1,0.9991631507873535
180,"And their right, if possible, to live forever.""",1,0.73446124792099
181,"I want those kids,"""" said Wehling quietly.",0,0.9631323218345642
182,"I want all three of them.""""",0,0.9907282590866089
183,"Of course you do,"""" said Dr. Hitz.",0,0.9811307191848755
184,"That's only human.""""",0,0.9084135890007019
185,"""I don't want my grandfather to die, either,"" said Wehling.",0,0.9963561296463013
186,"""Nobody's really happy about taking a close relative to the Catbox,"" said Dr. Hitz gently, sympathetically.",1,0.9926827549934387
187,"""I wish people wouldn't call it that,"" said Leora Duncan.",0,0.9122046828269958
188,"""What?"" said Dr. Hitz.",0,0.9962663054466248
189,"I wish people wouldn't call it 'the Catbox,' and things like that,"""" she said.",1,0.9993450045585632
190,"It gives people the wrong impression.""""",0,0.9849851131439209
191,"You're absolutely right,"""" said Dr. Hitz.",0,0.986549437046051
192,"Forgive me.""""",0,0.9837994575500488
193,"He corrected himself, gave the municipal gas chambers their official title, a title no one ever used in conversation.",1,0.9987736344337463
194,"I should have said, 'Ethical Suicide Studios,'"""" he said.""",1,0.999237060546875
195,"""That sounds so much better,"" said Leora Duncan.",0,0.9955854415893555
196,"This child of yours—whichever one you decide to keep, Mr. Wehling,"""" said Dr. Hitz.",0,0.9587071537971497
197,"He or she is going to live on a happy, roomy, clean, rich planet, thanks to population control.",0,0.722737193107605
198,"In a garden like that mural there.""""",1,0.99868243932724
199,He shook his head.,0,0.9984228610992432
200,"Two centuries ago, when I was a young man, it was a hell that nobody thought could last another twenty years.",1,0.9805302619934082
201,"Now centuries of peace and plenty stretch before us as far as the imagination cares to travel.""""",1,0.9959174990653992
202,He smiled luminously.,1,0.9902521371841431
203,The smile faded as he saw that Wehling had just drawn a revolver.,1,0.5250778198242188
204,Wehling shot Dr. Hitz dead.,0,0.9970031380653381
205,"There's room for one—a great big one,"" he said.",1,0.9907733201980591
206,And then he shot Leora Duncan.,0,0.9957833290100098
207,"It's only death,"" he said to her as she fell.",0,0.9811034202575684
208,There! Room for two.,0,0.9860219955444336
209,"And then he shot himself, making room for all three of his children.",1,0.9313007593154907
210,Nobody came running.,0,0.9983381032943726
211,"Nobody, seemingly, heard the shots.",0,0.9956631064414978
212,"The painter sat on the top of his stepladder, looking down reflectively on the sorry scene.",1,0.5730936527252197
213,"The painter pondered the mournful puzzle of life demanding to be born and, once born, demanding to be fruitful ... to multiply and to live as long as possible—to do all that on a very small planet that would have to last forever.",1,0.999639630317688
214,All the answers that the painter could think of were grim.,1,0.9340547323226929
215,"Even grimmer, surely, than a Catbox, a Happy Hooligan, an Easy Go.",1,0.9998094439506531
216,He thought of war.,0,0.9975523352622986
217,He thought of plague.,0,0.9958368539810181
218,He thought of starvation.,0,0.9974875450134277
219,He knew that he would never paint again.,0,0.9977670907974243
220,He let his paintbrush fall to the drop-cloths below.,0,0.9484994411468506
221,"And then he decided he had had about enough of life in the Happy Garden of Life, too, and he came slowly down from the ladder.",1,0.9876290559768677
222,"He took Wehling's pistol, really intending to shoot himself.",0,0.9680047035217285
223,But he didn't have the nerve.,0,0.9960874319076538
224,And then he saw the telephone booth in the corner of the room.,0,0.9960987567901611
225,"He went to it, dialed the well-remembered number: """"2 B R 0 2 B.""""",1,0.9986162185668945
226,"""Federal Bureau of Termination,"" said the very warm voice of a hostess.",1,0.9994068145751953
227,"""How soon could I get an appointment?"" he asked, speaking very carefully.",0,0.9883506298065186
228,"We could probably fit you in late this afternoon, sir,"""" she said.",0,0.9892855286598206
229,"It might even be earlier, if we get a cancellation.""""",0,0.9751973748207092
230,"All right,"""" said the painter, """"fit me in, if you please.""""",1,0.9983618855476379
231,"And he gave her his name, spelling it out.",0,0.9860647916793823
232,"Thank you, sir,"""" said the hostess.",0,0.9613459706306458
233,"""Your city thanks you; your country thanks you; your planet thanks you.",1,0.9914247989654541
234,"But the deepest thanks of all is from future generations.""",1,0.7711144089698792
