segment,sentence,classification,confidence
119,"Who doesn't admire him?"""" she said, worshiping the portrait of Hitz.",1,0.945868194103241
120,"It was the portrait of a tanned, white-haired, omnipotent Zeus, two hundred and forty years old.",1,0.9647295475006104
121,"Who doesn't admire him?"""" she said again.",1,0.9023647308349609
122,"He was responsible for setting up the very first gas chamber in Chicago.""""""",1,0.9572317004203796
123,"""Nothing would please me more,"" said the painter, ""than to put you next to him for all time.",1,0.9686265587806702
124,"Sawing off a limb—that strikes you as appropriate?""",1,0.8235195279121399
125,"That is kind of like what I do,"""" she said.",1,0.9163099527359009
126,She was demure about what she did.,1,0.9284756183624268
127,What she did was make people comfortable while she killed them.,1,0.9259760975837708
128,"And, while Leora Duncan was posing for her portrait, into the waitingroom bounded Dr. Hitz himself.",1,0.9680602550506592
129,"He was seven feet tall, and he boomed with importance, accomplishments, and the joy of living.",1,0.9690423607826233
130,"Well, Miss Duncan!",1,0.818793535232544
131,"Miss Duncan!"""" he said, and he made a joke.",1,0.967466413974762
132,"What are you doing here?"""" he said.",1,0.8598130941390991
133,This isn't where the people leave.,1,0.9335298538208008
134,"This is where they come in!""""",1,0.906131386756897
135,"""We're going to be in the same picture together,"" she said shyly.",1,0.9409929513931274
136,"Good!"""" said Dr. Hitz heartily.",1,0.925089418888092
137,"And, say, isn't that some picture?""""",1,0.8633443117141724
138,"""I sure am honored to be in it with you,"" she said.",1,0.9420700073242188
139,"""Let me tell you,"" he said, ""I'm honored to be in it with you.",1,0.9510109424591064
140,"Without women like you, this wonderful world we've got wouldn't be possible.""",1,0.939339816570282
141,He saluted her and moved toward the door that led to the delivery rooms.,1,0.9523088932037354
142,"Guess what was just born,"""" he said.",1,0.8884902596473694
143,"""I can't,"" she said.",1,0.8295598030090332
144,"""Triplets!"" he said.",1,0.8353819251060486
145,"Triplets!"""" she said.",1,0.8614315986633301
146,She was exclaiming over the legal implications of triplets.,1,0.9186320304870605
147,The law said that no newborn child could survive unless the parents of the child could find someone who would volunteer to die.,1,0.9648463726043701
148,"Triplets, if they were all to live, called for three volunteers.",1,0.9645376205444336
149,"""Do the parents have three volunteers?"" said Leora Duncan.",1,0.9493181705474854
150,"""Last I heard,"" said Dr. Hitz, ""they had one, and were trying to scrape another two up.""",1,0.9633873701095581
151,"I don't think they made it,"""" she said.",1,0.9284689426422119
152,Nobody made three appointments with us.,1,0.9191992878913879
153,"Nothing but singles going through today, unless somebody called in after I left.",1,0.956476092338562
154,"What's the name?""""",1,0.751713752746582
155,"Wehling,"""" said the waiting father, sitting up, red-eyed and frowzy.",1,0.9639104604721069
156,"Edward K. Wehling, Jr., is the name of the happy father-to-be.""""",1,0.9569024443626404
157,"He raised his right hand, looked at a spot on the wall, gave a hoarsely wretched chuckle.",1,0.9744604825973511
158,"Present,"""" he said.",1,0.8554920554161072
159,"""Oh, Mr. Wehling,"" said Dr. Hitz, ""I didn't see you.""",1,0.9570541977882385
160,"""The invisible man,"" said Wehling.",1,0.8763846755027771
161,"They just phoned me that your triplets have been born,"""" said Dr. Hitz.",1,0.9347552061080933
162,"They're all fine, and so is the mother.",1,0.9408202171325684
163,"I'm on my way in to see them now.""""",1,0.9284956455230713
164,"""Hooray,"" said Wehling emptily.",1,0.9318122267723083
165,"""You don't sound very happy,"" said Dr. Hitz.",1,0.9387044310569763
166,"What man in my shoes wouldn't be happy?"""" said Wehling.",1,0.93843674659729
167,He gestured with his hands to symbolize care-free simplicity.,1,0.9507588148117065
168,"All I have to do is pick out which one of the triplets is going to live, then deliver my maternal grandfather to the Happy Hooligan, and come back here with a receipt.""""",1,0.96639084815979
169,"Dr. Hitz became rather severe with Wehling, towered over him.",1,0.9679698944091797
170,"You don't believe in population control, Mr. Wehling?"""" he said.",1,0.9362286925315857
171,"""I think it's perfectly keen,"" said Wehling tautly.",1,0.9453138113021851
172,"""Would you like to go back to the good old days, when the population of the Earth was twenty billion—about to become forty billion, then eighty billion, then one hundred and sixty billion?",1,0.9634639620780945
173,"Do you know what a drupelet is, Mr. Wehling?"" said Hitz.",1,0.9299042820930481
174,"""Nope,"" said Wehling sulkily.",1,0.9038329124450684
175,"A drupelet, Mr. Wehling, is one of the little knobs, one of the little pulpy grains of a blackberry,"""" said Dr. Hitz.",1,0.9736541509628296
176,"Without population control, human beings would now be packed on this surface of this old planet like drupelets on a blackberry!",1,0.9667354226112366
177,"Think of it!""""""",1,0.8573219180107117
178,Wehling continued to stare at the same spot on the wall.,1,0.9350451827049255
179,"""In the year 2000,"" said Dr. Hitz, ""before scientists stepped in and laid down the law, there wasn't even enough drinking water to go around, and nothing to eat but sea-weed—and still people insisted on their right to reproduce like jackrabbits.",1,0.969509482383728
180,"And their right, if possible, to live forever.""",1,0.9420793652534485
181,"I want those kids,"""" said Wehling quietly.",1,0.9137566089630127
182,"I want all three of them.""""",1,0.7329843044281006
183,"Of course you do,"""" said Dr. Hitz.",1,0.9221442341804504
184,"That's only human.""""",1,0.8804112076759338
185,"""I don't want my grandfather to die, either,"" said Wehling.",1,0.9394187331199646
186,"""Nobody's really happy about taking a close relative to the Catbox,"" said Dr. Hitz gently, sympathetically.",1,0.9653163552284241
187,"""I wish people wouldn't call it that,"" said Leora Duncan.",1,0.9441162347793579
188,"""What?"" said Dr. Hitz.",1,0.8510687947273254
189,"I wish people wouldn't call it 'the Catbox,' and things like that,"""" she said.",1,0.9425620436668396
190,"It gives people the wrong impression.""""",1,0.8610933423042297
191,"You're absolutely right,"""" said Dr. Hitz.",1,0.9220576882362366
192,"Forgive me.""""",1,0.6841689944267273
193,"He corrected himself, gave the municipal gas chambers their official title, a title no one ever used in conversation.",1,0.9711509943008423
194,"I should have said, 'Ethical Suicide Studios,'"""" he said.""",1,0.9393694996833801
195,"""That sounds so much better,"" said Leora Duncan.",1,0.9246214628219604
196,"This child of yours—whichever one you decide to keep, Mr. Wehling,"""" said Dr. Hitz.",1,0.9651709794998169
197,"He or she is going to live on a happy, roomy, clean, rich planet, thanks to population control.",1,0.962794840335846
198,"In a garden like that mural there.""""",1,0.9219760298728943
199,He shook his head.,1,0.6898123025894165
200,"Two centuries ago, when I was a young man, it was a hell that nobody thought could last another twenty years.",1,0.9718608260154724
201,"Now centuries of peace and plenty stretch before us as far as the imagination cares to travel.""""",1,0.9525367021560669
202,He smiled luminously.,1,0.7839146256446838
203,The smile faded as he saw that Wehling had just drawn a revolver.,1,0.9617756009101868
204,Wehling shot Dr. Hitz dead.,1,0.9146066904067993
205,"There's room for one—a great big one,"" he said.",1,0.918347954750061
206,And then he shot Leora Duncan.,1,0.9040794372558594
207,"It's only death,"" he said to her as she fell.",1,0.921432614326477
208,There! Room for two.,1,0.8564398884773254
209,"And then he shot himself, making room for all three of his children.",1,0.9456771016120911
210,Nobody came running.,1,0.7139989137649536
211,"Nobody, seemingly, heard the shots.",1,0.9080435633659363
212,"The painter sat on the top of his stepladder, looking down reflectively on the sorry scene.",1,0.9695026278495789
213,"The painter pondered the mournful puzzle of life demanding to be born and, once born, demanding to be fruitful ... to multiply and to live as long as possible—to do all that on a very small planet that would have to last forever.",1,0.9703264236450195
214,All the answers that the painter could think of were grim.,1,0.953731894493103
215,"Even grimmer, surely, than a Catbox, a Happy Hooligan, an Easy Go.",1,0.96087646484375
216,He thought of war.,1,0.7539215683937073
217,He thought of plague.,1,0.7906261682510376
218,He thought of starvation.,1,0.7648358345031738
219,He knew that he would never paint again.,1,0.8763753771781921
220,He let his paintbrush fall to the drop-cloths below.,1,0.964678943157196
221,"And then he decided he had had about enough of life in the Happy Garden of Life, too, and he came slowly down from the ladder.",1,0.968690037727356
222,"He took Wehling's pistol, really intending to shoot himself.",1,0.951482892036438
223,But he didn't have the nerve.,1,0.887861967086792
224,And then he saw the telephone booth in the corner of the room.,1,0.956977903842926
225,"He went to it, dialed the well-remembered number: """"2 B R 0 2 B.""""",1,0.9707315564155579
226,"""Federal Bureau of Termination,"" said the very warm voice of a hostess.",1,0.9633108377456665
227,"""How soon could I get an appointment?"" he asked, speaking very carefully.",1,0.9370569586753845
228,"We could probably fit you in late this afternoon, sir,"""" she said.",1,0.9182381629943848
229,"It might even be earlier, if we get a cancellation.""""",1,0.9335678219795227
230,"All right,"""" said the painter, """"fit me in, if you please.""""",1,0.9551945328712463
231,"And he gave her his name, spelling it out.",1,0.9405579566955566
232,"Thank you, sir,"""" said the hostess.",1,0.8958934545516968
233,"""Your city thanks you; your country thanks you; your planet thanks you.",1,0.9211306571960449
234,"But the deepest thanks of all is from future generations.""",1,0.9242689609527588
