segment,sentence,classification,confidence
29,"A hospital orderly came down the corridor, singing under his breath a popular song:",1,0.9989895224571228
30,"If you don't like my kisses, honey,",1,0.9995032548904419
31,Here's what I will do:,0,0.994940996170044
32,"I'll go see a girl in purple,",1,0.9993783235549927
33,Kiss this sad world toodle-oo.,1,0.9993491768836975
34,"If you don't want my lovin',",1,0.9995015859603882
35,Why should I take up all this space?,0,0.9834029078483582
36,"I'll get off this old planet,",1,0.997975766658783
37,Let some sweet baby have my place.,1,0.9995483756065369
38,The orderly looked in at the mural and the muralist.,0,0.9637449979782104
39,"Looks so real,"""" he said, """"I can practically imagine I'm standing in the middle of it.""""",1,0.9990806579589844
40,"What makes you think you're not in it?"""" said the painter.",1,0.9383891820907593
41,He gave a satiric smile.,1,0.8971556425094604
42,"It's called 'The Happy Garden of Life,' you know.""""",1,0.9978635907173157
43,"""That's good of Dr. Hitz,"" said the orderly.",0,0.9917322397232056
44,"He was referring to one of the male figures in white, whose head was a portrait of Dr. Benjamin Hitz, the hospital's Chief Obstetrician.",0,0.5073508024215698
45,Hitz was a blindingly handsome man.,0,0.5276755690574646
46,"Lot of faces still to fill in,"""" said the orderly.",1,0.6857398152351379
47,He meant that the faces of many of the figures in the mural were still blank.,0,0.8716110587120056
48,"All blanks were to be filled with portraits of important people on either the hospital staff or from the Chicago Office of the Federal Bureau of Termination.""",0,0.8955641388893127
49,"""Must be nice to be able to make pictures that look like something,"" said the orderly.",1,0.9877270460128784
50,The painter's face curdled with scorn.,1,0.9958292841911316
51,"You think I'm proud of this daub?"""" he said.",1,0.9984277486801147
52,"You think this is my idea of what life really looks like?""""""",1,0.9726148843765259
53,"""What's your idea of what life looks like?"" said the orderly.",0,0.9763394594192505
54,The painter gestured at a foul dropcloth.,1,0.6223524808883667
55,"There's a good picture of it,"""" he said.",0,0.9651373624801636
56,"Frame that, and you'll have a picture a damn sight more honest than this one.""""",1,0.9995874762535095
57,"""You're a gloomy old duck, aren't you?"" said the orderly.",1,0.9990953207015991
58,"""Is that a crime?"" said the painter.",0,0.9569995999336243
59,The orderly shrugged.,0,0.9989528656005859
60,"If you don't like it here, Grandpa—"""" he said, and he finished the thought with the trick telephone number that people who didn't want to live any more were supposed to call.",1,0.9986498951911926
61,"The zero in the telephone number he pronounced """"naught.""""",1,0.9670025706291199
62,"The number was: ""2 B R 0 2 B.""",1,0.9022821187973022
63,"It was the telephone number of an institution whose fanciful sobriquets included: ""Automat,"" ""Birdland,"" ""Cannery,"" ""Catbox,"" ""De-louser,"" ""Easy-go,"" ""Good-by, Mother,"" ""Happy Hooligan,"" ""Kiss-me-quick,"" ""Lucky Pierre,"" ""Sheepdip,"" ""Waring Blendor,"" ""Weep-no-more"" and ""Why Worry?""",1,0.9998946189880371
64,"""To be or not to be"" was the telephone number of the municipal gas chambers of the Federal Bureau of Termination.",1,0.9955205917358398
65,The painter thumbed his nose at the orderly.,1,0.9717080593109131
66,"When I decide it's time to go,"""" he said, """"it won't be at the Sheepdip.""""",1,0.9974658489227295
67,"A do-it-yourselfer, eh?"""" said the orderly.",1,0.9962838292121887
68,"Messy business, Grandpa.",0,0.649591326713562
69,"Why don't you have a little consideration for the people who have to clean up after you?""""",1,0.9384859800338745
70,The painter expressed with an obscenity his lack of concern for the tribulations of his survivors.,1,0.9849859476089478
71,"The world could do with a good deal more mess, if you ask me,"""" he said.",1,0.9932532906532288
72,The orderly laughed and moved on.,0,0.9980717897415161
73,"Wehling, the waiting father, mumbled something without raising his head.",0,0.9284032583236694
74,And then he fell silent again.,0,0.9993929862976074
75,"A coarse, formidable woman strode into the waiting room on spike heels.",1,0.9973702430725098
76,"Her shoes, stockings, trench coat, bag and overseas cap were all purple, the purple the painter called """"the color of grapes on Judgment Day.""""",1,0.9992425441741943
77,"The medallion on her purple musette bag was the seal of the Service Division of the Federal Bureau of Termination, an eagle perched on a turnstile.",1,0.9971163272857666
78,"The woman had a lot of facial hair—an unmistakable mustache, in fact.",1,0.9620083570480347
79,"A curious thing about gas-chamber hostesses was that, no matter how lovely and feminine they were when recruited, they all sprouted mustaches within five years or so.",1,0.9972469806671143
80,"Is this where I'm supposed to come?"""" she said to the painter.",0,0.6839700937271118
81,"A lot would depend on what your business was,"""" he said.",0,0.8575711846351624
82,"You aren't about to have a baby, are you?""""",0,0.5827945470809937
83,"They told me I was supposed to pose for some picture,"""" she said.",1,0.9230172634124756
84,"My name's Leora Duncan.""",0,0.9316293001174927
85,She waited.,0,0.9995507597923279
86,"""And you dunk people,"" he said.",1,0.7648934721946716
87,"""What?"" she said.",0,0.9989882111549377
88,"""Skip it,"" he said.",0,0.9984190464019775
89,"That sure is a beautiful picture,"""" she said.",1,0.8712365627288818
90,"Looks just like heaven or something.""""",1,0.9990209341049194
91,"Or something,"""" said the painter.",1,0.6075286865234375
92,He took a list of names from his smock pocket.,0,0.9976798892021179
93,"Duncan, Duncan, Duncan,"""" he said, scanning the list.",1,0.9922000765800476
94,Yes—here you are.,0,0.9973690509796143
95,You're entitled to be immortalized.,1,0.6630752682685852
96,See any faceless body here you'd like me to stick your head on?,1,0.9995796084403992
97,We've got a few choice ones left.,0,0.9949942231178284
98,She studied the mural bleakly.,0,0.8908998370170593
99,"Gee,"""" she said, """"they're all the same to me.",1,0.9951323866844177
100,"I don't know anything about art.""""",0,0.9132193922996521
101,"A body's a body, eh?"""" he said, ""All righty.",1,0.9981492757797241
102,"As a master of fine art, I recommend this body here.""""",1,0.7417892217636108
103,He indicated a faceless figure of a woman who was carrying dried stalks to a trash-burner.,1,0.7746670842170715
104,"Well,"""" said Leora Duncan, """"that's more the disposal people, isn't it?",1,0.9980344176292419
105,"I mean, I'm in service.",0,0.9866764545440674
106,I don't do any disposing.,0,0.998337984085083
107,The painter clapped his hands in mock delight.,1,0.9961417317390442
108,"You say you don't know anything about art, and then you prove in the next breath that you know more about it than I do!""""",1,0.9993473887443542
109,Of course the sheave-carrier is wrong for a hostess!,1,0.9899954795837402
110,"A snipper, a pruner—that's more your line.",1,0.9994034767150879
111,He pointed to a figure in purple who was sawing a dead branch from an apple tree.,0,0.5249173045158386
112,"How about her?"""" he said. ",0,0.8418363332748413
113,"You like her at all?""""",0,0.9053297638893127
114,"""Gosh—"" she said, and she blushed and became humble—""that—that puts me right next to Dr. Hitz.""",1,0.9986298084259033
115,"""That upsets you?"" he said.",0,0.9592816233634949
116,"""Good gravy, no!"" she said.",1,0.9533119201660156
117,"""It's—it's just such an honor.""",0,0.9375981092453003
118,"""Ah, You... you admire him, eh?"" he said.",1,0.9910874962806702
119,"Who doesn't admire him?"""" she said, worshiping the portrait of Hitz.",1,0.9967413544654846
120,"It was the portrait of a tanned, white-haired, omnipotent Zeus, two hundred and forty years old.",1,0.9824020266532898
121,"Who doesn't admire him?"""" she said again.",0,0.7888970375061035
122,"He was responsible for setting up the very first gas chamber in Chicago.""""""",0,0.6849251389503479
123,"""Nothing would please me more,"" said the painter, ""than to put you next to him for all time.",1,0.9894924163818359
124,"Sawing off a limb—that strikes you as appropriate?""",1,0.9852958917617798
125,"That is kind of like what I do,"""" she said.",1,0.8345654606819153
126,She was demure about what she did.,0,0.9897555708885193
127,What she did was make people comfortable while she killed them.,1,0.8526188135147095
128,"And, while Leora Duncan was posing for her portrait, into the waitingroom bounded Dr. Hitz himself.",1,0.695387601852417
129,"He was seven feet tall, and he boomed with importance, accomplishments, and the joy of living.",1,0.9974420070648193
130,"Well, Miss Duncan!",0,0.7903590798377991
131,"Miss Duncan!"""" he said, and he made a joke.",1,0.9697099924087524
132,"What are you doing here?"""" he said.",0,0.9293331503868103
133,This isn't where the people leave.,0,0.998144268989563
134,"This is where they come in!""""",1,0.8892268538475037
135,"""We're going to be in the same picture together,"" she said shyly.",1,0.8253706693649292
136,"Good!"""" said Dr. Hitz heartily.",0,0.790438711643219
137,"And, say, isn't that some picture?""""",1,0.9981175661087036
138,"""I sure am honored to be in it with you,"" she said.",0,0.7125406265258789
139,"""Let me tell you,"" he said, ""I'm honored to be in it with you.",1,0.7811345458030701
140,"Without women like you, this wonderful world we've got wouldn't be possible.""",1,0.9325226545333862
141,He saluted her and moved toward the door that led to the delivery rooms.,0,0.9987286925315857
142,"Guess what was just born,"""" he said.",1,0.9736929535865784
143,"""I can't,"" she said.",0,0.9994605183601379
144,"""Triplets!"" he said.",0,0.9432120323181152
145,"Triplets!"""" she said.",1,0.5761860013008118
146,She was exclaiming over the legal implications of triplets.,1,0.9703221917152405
147,The law said that no newborn child could survive unless the parents of the child could find someone who would volunteer to die.,0,0.9044649004936218
148,"Triplets, if they were all to live, called for three volunteers.",1,0.7534447312355042
149,"""Do the parents have three volunteers?"" said Leora Duncan.",0,0.9974689483642578
150,"""Last I heard,"" said Dr. Hitz, ""they had one, and were trying to scrape another two up.""",1,0.6977859139442444
151,"I don't think they made it,"""" she said.",0,0.9874194264411926
152,Nobody made three appointments with us.,0,0.9987391829490662
153,"Nothing but singles going through today, unless somebody called in after I left.",0,0.5323486328125
154,"What's the name?""""",0,0.8913935422897339
155,"Wehling,"""" said the waiting father, sitting up, red-eyed and frowzy.",1,0.9947574138641357
156,"Edward K. Wehling, Jr., is the name of the happy father-to-be.""""",0,0.7996635437011719
157,"He raised his right hand, looked at a spot on the wall, gave a hoarsely wretched chuckle.",1,0.9975757002830505
158,"Present,"""" he said.",0,0.9810577630996704
159,"""Oh, Mr. Wehling,"" said Dr. Hitz, ""I didn't see you.""",0,0.9211409091949463
160,"""The invisible man,"" said Wehling.",0,0.6246567368507385
161,"They just phoned me that your triplets have been born,"""" said Dr. Hitz.",0,0.8421184420585632
162,"They're all fine, and so is the mother.",0,0.9987359642982483
163,"I'm on my way in to see them now.""""",0,0.9904900789260864
164,"""Hooray,"" said Wehling emptily.",1,0.9418860077857971
165,"""You don't sound very happy,"" said Dr. Hitz.",0,0.976084291934967
166,"What man in my shoes wouldn't be happy?"""" said Wehling.",1,0.9091927409172058
167,He gestured with his hands to symbolize care-free simplicity.,1,0.9806358218193054
168,"All I have to do is pick out which one of the triplets is going to live, then deliver my maternal grandfather to the Happy Hooligan, and come back here with a receipt.""""",1,0.9936506152153015
169,"Dr. Hitz became rather severe with Wehling, towered over him.",1,0.9665628671646118
170,"You don't believe in population control, Mr. Wehling?"""" he said.",0,0.7698616981506348
171,"""I think it's perfectly keen,"" said Wehling tautly.",1,0.9614877104759216
172,"""Would you like to go back to the good old days, when the population of the Earth was twenty billion—about to become forty billion, then eighty billion, then one hundred and sixty billion?",1,0.9970970153808594
173,"Do you know what a drupelet is, Mr. Wehling?"" said Hitz.",0,0.935033917427063
174,"""Nope,"" said Wehling sulkily.",1,0.7441861629486084
175,"A drupelet, Mr. Wehling, is one of the little knobs, one of the little pulpy grains of a blackberry,"""" said Dr. Hitz.",1,0.9974457025527954
176,"Without population control, human beings would now be packed on this surface of this old planet like drupelets on a blackberry!",1,0.9995031356811523
177,"Think of it!""""""",1,0.9092473387718201
178,Wehling continued to stare at the same spot on the wall.,0,0.996687114238739
179,"""In the year 2000,"" said Dr. Hitz, ""before scientists stepped in and laid down the law, there wasn't even enough drinking water to go around, and nothing to eat but sea-weed—and still people insisted on their right to reproduce like jackrabbits.",1,0.997249186038971
180,"And their right, if possible, to live forever.""",0,0.9753579497337341
181,"I want those kids,"""" said Wehling quietly.",0,0.7910435795783997
182,"I want all three of them.""""",0,0.9868751764297485
183,"Of course you do,"""" said Dr. Hitz.",0,0.9507917165756226
184,"That's only human.""""",1,0.7933375239372253
185,"""I don't want my grandfather to die, either,"" said Wehling.",0,0.9967371821403503
186,"""Nobody's really happy about taking a close relative to the Catbox,"" said Dr. Hitz gently, sympathetically.",1,0.9825128316879272
187,"""I wish people wouldn't call it that,"" said Leora Duncan.",0,0.5724959373474121
188,"""What?"" said Dr. Hitz.",0,0.9975899457931519
189,"I wish people wouldn't call it 'the Catbox,' and things like that,"""" she said.",1,0.9975631237030029
190,"It gives people the wrong impression.""""",0,0.9217504858970642
191,"You're absolutely right,"""" said Dr. Hitz.",0,0.9595516920089722
192,"Forgive me.""""",0,0.8784064054489136
193,"He corrected himself, gave the municipal gas chambers their official title, a title no one ever used in conversation.",1,0.9964432120323181
194,"I should have said, 'Ethical Suicide Studios,'"""" he said.""",1,0.9970493316650391
195,"""That sounds so much better,"" said Leora Duncan.",0,0.9289364218711853
196,"This child of yours—whichever one you decide to keep, Mr. Wehling,"""" said Dr. Hitz.",1,0.8149791955947876
197,"He or she is going to live on a happy, roomy, clean, rich planet, thanks to population control.",1,0.5754574537277222
198,"In a garden like that mural there.""""",1,0.9965049028396606
199,He shook his head.,0,0.9995429515838623
200,"Two centuries ago, when I was a young man, it was a hell that nobody thought could last another twenty years.",1,0.9339171051979065
201,"Now centuries of peace and plenty stretch before us as far as the imagination cares to travel.""""",1,0.9417871236801147
202,He smiled luminously.,0,0.7168852090835571
203,The smile faded as he saw that Wehling had just drawn a revolver.,0,0.7329065799713135
204,Wehling shot Dr. Hitz dead.,0,0.981048583984375
205,"There's room for one—a great big one,"" he said.",1,0.8816713094711304
206,And then he shot Leora Duncan.,0,0.9946788549423218
207,"It's only death,"" he said to her as she fell.",0,0.6439996957778931
208,There! Room for two.,0,0.9874739646911621
209,"And then he shot himself, making room for all three of his children.",1,0.653369128704071
210,Nobody came running.,0,0.9983620047569275
211,"Nobody, seemingly, heard the shots.",0,0.9556648135185242
212,"The painter sat on the top of his stepladder, looking down reflectively on the sorry scene.",1,0.607921838760376
213,"The painter pondered the mournful puzzle of life demanding to be born and, once born, demanding to be fruitful ... to multiply and to live as long as possible—to do all that on a very small planet that would have to last forever.",1,0.999052107334137
214,All the answers that the painter could think of were grim.,0,0.9929112792015076
215,"Even grimmer, surely, than a Catbox, a Happy Hooligan, an Easy Go.",1,0.9996932744979858
216,He thought of war.,0,0.9962602853775024
217,He thought of plague.,0,0.9624918103218079
218,He thought of starvation.,0,0.9933056235313416
219,He knew that he would never paint again.,0,0.9988445043563843
220,He let his paintbrush fall to the drop-cloths below.,0,0.8963910937309265
221,"And then he decided he had had about enough of life in the Happy Garden of Life, too, and he came slowly down from the ladder.",1,0.9086784720420837
222,"He took Wehling's pistol, really intending to shoot himself.",1,0.863875150680542
223,But he didn't have the nerve.,0,0.9957355260848999
224,And then he saw the telephone booth in the corner of the room.,0,0.998816728591919
225,"He went to it, dialed the well-remembered number: """"2 B R 0 2 B.""""",1,0.9850842356681824
226,"""Federal Bureau of Termination,"" said the very warm voice of a hostess.",1,0.9775145053863525
227,"""How soon could I get an appointment?"" he asked, speaking very carefully.",0,0.9309673309326172
228,"We could probably fit you in late this afternoon, sir,"""" she said.",0,0.8938803672790527
229,"It might even be earlier, if we get a cancellation.""""",0,0.9024871587753296
230,"All right,"""" said the painter, """"fit me in, if you please.""""",1,0.9945586323738098
231,"And he gave her his name, spelling it out.",0,0.5674524903297424
232,"Thank you, sir,"""" said the hostess.",0,0.9562485218048096
233,"""Your city thanks you; your country thanks you; your planet thanks you.",1,0.826229989528656
234,"But the deepest thanks of all is from future generations.""",0,0.8244250416755676
