segment,sentence,classification,confidence
114,"""Gosh—"" she said, and she blushed and became humble—""that—that puts me right next to Dr. Hitz.""",1,0.9992789626121521
115,"""That upsets you?"" he said.",0,0.991744339466095
116,"""Good gravy, no!"" she said.",1,0.9862012267112732
117,"""It's—it's just such an honor.""",1,0.9447213411331177
118,"""Ah, You... you admire him, eh?"" he said.",1,0.9846944212913513
119,"Who doesn't admire him?"""" she said, worshiping the portrait of Hitz.",1,0.9978085160255432
120,"It was the portrait of a tanned, white-haired, omnipotent Zeus, two hundred and forty years old.",1,0.9963397979736328
121,"Who doesn't admire him?"""" she said again.",0,0.9703004360198975
122,"He was responsible for setting up the very first gas chamber in Chicago.""""""",1,0.9813473224639893
123,"""Nothing would please me more,"" said the painter, ""than to put you next to him for all time.",1,0.9981523156166077
124,"Sawing off a limb—that strikes you as appropriate?""",1,0.9710466861724854
125,"That is kind of like what I do,"""" she said.",1,0.7476130127906799
126,She was demure about what she did.,0,0.9915615916252136
127,What she did was make people comfortable while she killed them.,1,0.9963963627815247
128,"And, while Leora Duncan was posing for her portrait, into the waitingroom bounded Dr. Hitz himself.",1,0.9960744380950928
129,"He was seven feet tall, and he boomed with importance, accomplishments, and the joy of living.",1,0.9989773035049438
130,"Well, Miss Duncan!",1,0.9480084180831909
131,"Miss Duncan!"""" he said, and he made a joke.",1,0.7193243503570557
132,"What are you doing here?"""" he said.",0,0.9893866777420044
133,This isn't where the people leave.,0,0.9644067883491516
134,"This is where they come in!""""",1,0.866208553314209
135,"""We're going to be in the same picture together,"" she said shyly.",0,0.554522693157196
136,"Good!"""" said Dr. Hitz heartily.",1,0.9280818700790405
137,"And, say, isn't that some picture?""""",1,0.9913670420646667
138,"""I sure am honored to be in it with you,"" she said.",1,0.9627318382263184
139,"""Let me tell you,"" he said, ""I'm honored to be in it with you.",1,0.984131395816803
140,"Without women like you, this wonderful world we've got wouldn't be possible.""",1,0.9974664449691772
141,He saluted her and moved toward the door that led to the delivery rooms.,0,0.9927979111671448
142,"Guess what was just born,"""" he said.",1,0.9744213223457336
143,"""I can't,"" she said.",0,0.9926100373268127
144,"""Triplets!"" he said.",0,0.8788714408874512
145,"Triplets!"""" she said.",1,0.7555298209190369
146,She was exclaiming over the legal implications of triplets.,1,0.9690029621124268
147,The law said that no newborn child could survive unless the parents of the child could find someone who would volunteer to die.,1,0.9815794229507446
148,"Triplets, if they were all to live, called for three volunteers.",1,0.9928862452507019
149,"""Do the parents have three volunteers?"" said Leora Duncan.",0,0.9899337887763977
150,"""Last I heard,"" said Dr. Hitz, ""they had one, and were trying to scrape another two up.""",1,0.9969252943992615
151,"I don't think they made it,"""" she said.",0,0.9818005561828613
152,Nobody made three appointments with us.,0,0.9912810921669006
153,"Nothing but singles going through today, unless somebody called in after I left.",1,0.99354088306427
154,"What's the name?""""",0,0.9520853757858276
155,"Wehling,"""" said the waiting father, sitting up, red-eyed and frowzy.",1,0.9988941550254822
156,"Edward K. Wehling, Jr., is the name of the happy father-to-be.""""",1,0.917734682559967
157,"He raised his right hand, looked at a spot on the wall, gave a hoarsely wretched chuckle.",1,0.9949526786804199
158,"Present,"""" he said.",0,0.970030665397644
159,"""Oh, Mr. Wehling,"" said Dr. Hitz, ""I didn't see you.""",1,0.6814213991165161
160,"""The invisible man,"" said Wehling.",1,0.8846961855888367
161,"They just phoned me that your triplets have been born,"""" said Dr. Hitz.",0,0.9657986164093018
162,"They're all fine, and so is the mother.",0,0.9921633005142212
163,"I'm on my way in to see them now.""""",0,0.9892545938491821
164,"""Hooray,"" said Wehling emptily.",1,0.9917851686477661
165,"""You don't sound very happy,"" said Dr. Hitz.",0,0.9913827776908875
166,"What man in my shoes wouldn't be happy?"""" said Wehling.",1,0.9868869185447693
167,He gestured with his hands to symbolize care-free simplicity.,1,0.9530314803123474
168,"All I have to do is pick out which one of the triplets is going to live, then deliver my maternal grandfather to the Happy Hooligan, and come back here with a receipt.""""",1,0.995122492313385
169,"Dr. Hitz became rather severe with Wehling, towered over him.",1,0.9818509817123413
170,"You don't believe in population control, Mr. Wehling?"""" he said.",0,0.977586030960083
171,"""I think it's perfectly keen,"" said Wehling tautly.",1,0.9886640906333923
172,"""Would you like to go back to the good old days, when the population of the Earth was twenty billion—about to become forty billion, then eighty billion, then one hundred and sixty billion?",1,0.9947123527526855
173,"Do you know what a drupelet is, Mr. Wehling?"" said Hitz.",0,0.8137936592102051
174,"""Nope,"" said Wehling sulkily.",1,0.9507546424865723
175,"A drupelet, Mr. Wehling, is one of the little knobs, one of the little pulpy grains of a blackberry,"""" said Dr. Hitz.",1,0.9831063747406006
176,"Without population control, human beings would now be packed on this surface of this old planet like drupelets on a blackberry!",1,0.999427080154419
177,"Think of it!""""""",1,0.6563864350318909
178,Wehling continued to stare at the same spot on the wall.,0,0.9940860271453857
179,"""In the year 2000,"" said Dr. Hitz, ""before scientists stepped in and laid down the law, there wasn't even enough drinking water to go around, and nothing to eat but sea-weed—and still people insisted on their right to reproduce like jackrabbits.",1,0.9993001222610474
180,"And their right, if possible, to live forever.""",1,0.9922595620155334
181,"I want those kids,"""" said Wehling quietly.",0,0.9832888245582581
182,"I want all three of them.""""",0,0.9779585599899292
183,"Of course you do,"""" said Dr. Hitz.",0,0.9620113372802734
184,"That's only human.""""",1,0.9701874256134033
185,"""I don't want my grandfather to die, either,"" said Wehling.",0,0.991063117980957
186,"""Nobody's really happy about taking a close relative to the Catbox,"" said Dr. Hitz gently, sympathetically.",1,0.9980757236480713
187,"""I wish people wouldn't call it that,"" said Leora Duncan.",0,0.9708305597305298
188,"""What?"" said Dr. Hitz.",0,0.9923198819160461
189,"I wish people wouldn't call it 'the Catbox,' and things like that,"""" she said.",1,0.9815047383308411
190,"It gives people the wrong impression.""""",0,0.9837814569473267
191,"You're absolutely right,"""" said Dr. Hitz.",0,0.9833582043647766
192,"Forgive me.""""",0,0.977647066116333
193,"He corrected himself, gave the municipal gas chambers their official title, a title no one ever used in conversation.",1,0.9981353282928467
194,"I should have said, 'Ethical Suicide Studios,'"""" he said.""",1,0.9972131848335266
195,"""That sounds so much better,"" said Leora Duncan.",0,0.9928809404373169
196,"This child of yours—whichever one you decide to keep, Mr. Wehling,"""" said Dr. Hitz.",0,0.7021068930625916
197,"He or she is going to live on a happy, roomy, clean, rich planet, thanks to population control.",1,0.9872595071792603
198,"In a garden like that mural there.""""",1,0.9620683789253235
199,He shook his head.,0,0.9947794675827026
200,"Two centuries ago, when I was a young man, it was a hell that nobody thought could last another twenty years.",1,0.998162567615509
201,"Now centuries of peace and plenty stretch before us as far as the imagination cares to travel.""""",1,0.9965619444847107
202,He smiled luminously.,0,0.5936116576194763
203,The smile faded as he saw that Wehling had just drawn a revolver.,1,0.9107312560081482
204,Wehling shot Dr. Hitz dead.,0,0.9900786876678467
205,"There's room for one—a great big one,"" he said.",1,0.9875401258468628
206,And then he shot Leora Duncan.,0,0.9770433306694031
207,"It's only death,"" he said to her as she fell.",1,0.9792813062667847
208,There! Room for two.,1,0.9687766432762146
209,"And then he shot himself, making room for all three of his children.",1,0.8140820264816284
210,Nobody came running.,0,0.9931001663208008
211,"Nobody, seemingly, heard the shots.",0,0.9870540499687195
212,"The painter sat on the top of his stepladder, looking down reflectively on the sorry scene.",1,0.9804314970970154
213,"The painter pondered the mournful puzzle of life demanding to be born and, once born, demanding to be fruitful ... to multiply and to live as long as possible—to do all that on a very small planet that would have to last forever.",1,0.9993041753768921
214,All the answers that the painter could think of were grim.,1,0.948017418384552
215,"Even grimmer, surely, than a Catbox, a Happy Hooligan, an Easy Go.",1,0.9994363188743591
216,He thought of war.,0,0.9916143417358398
217,He thought of plague.,1,0.7426635026931763
218,He thought of starvation.,0,0.9921991229057312
219,He knew that he would never paint again.,0,0.9940932393074036
220,He let his paintbrush fall to the drop-cloths below.,1,0.8288871049880981
221,"And then he decided he had had about enough of life in the Happy Garden of Life, too, and he came slowly down from the ladder.",1,0.9878578186035156
222,"He took Wehling's pistol, really intending to shoot himself.",1,0.8906365036964417
223,But he didn't have the nerve.,0,0.9797943234443665
224,And then he saw the telephone booth in the corner of the room.,0,0.994186282157898
225,"He went to it, dialed the well-remembered number: """"2 B R 0 2 B.""""",1,0.9785434603691101
226,"""Federal Bureau of Termination,"" said the very warm voice of a hostess.",1,0.9978651404380798
227,"""How soon could I get an appointment?"" he asked, speaking very carefully.",0,0.9904733300209045
228,"We could probably fit you in late this afternoon, sir,"""" she said.",0,0.9890586733818054
229,"It might even be earlier, if we get a cancellation.""""",0,0.9862161874771118
230,"All right,"""" said the painter, """"fit me in, if you please.""""",1,0.9983041286468506
231,"And he gave her his name, spelling it out.",0,0.9899196624755859
232,"Thank you, sir,"""" said the hostess.",0,0.9829586148262024
233,"""Your city thanks you; your country thanks you; your planet thanks you.",1,0.9826254844665527
234,"But the deepest thanks of all is from future generations.""",1,0.9690367579460144
