segment,sentence,classification,confidence
61,"The zero in the telephone number he pronounced """"naught.""""",1,0.9835243225097656
62,"The number was: ""2 B R 0 2 B.""",0,0.8755741715431213
63,"It was the telephone number of an institution whose fanciful sobriquets included: ""Automat,"" ""Birdland,"" ""Cannery,"" ""Catbox,"" ""De-louser,"" ""Easy-go,"" ""Good-by, Mother,"" ""Happy Hooligan,"" ""Kiss-me-quick,"" ""Lucky Pierre,"" ""Sheepdip,"" ""Waring Blendor,"" ""Weep-no-more"" and ""Why Worry?""",1,0.989619791507721
64,"""To be or not to be"" was the telephone number of the municipal gas chambers of the Federal Bureau of Termination.",1,0.9832301735877991
65,The painter thumbed his nose at the orderly.,1,0.9917757511138916
66,"When I decide it's time to go,"""" he said, """"it won't be at the Sheepdip.""""",1,0.67212975025177
67,"A do-it-yourselfer, eh?"""" said the orderly.",1,0.677394449710846
68,"Messy business, Grandpa.",1,0.9767530560493469
69,"Why don't you have a little consideration for the people who have to clean up after you?""""",0,0.7282096147537231
70,The painter expressed with an obscenity his lack of concern for the tribulations of his survivors.,1,0.9864075183868408
71,"The world could do with a good deal more mess, if you ask me,"""" he said.",0,0.7236226201057434
72,The orderly laughed and moved on.,0,0.9804696440696716
73,"Wehling, the waiting father, mumbled something without raising his head.",0,0.8278741836547852
74,And then he fell silent again.,0,0.9872350096702576
75,"A coarse, formidable woman strode into the waiting room on spike heels.",1,0.992638111114502
76,"Her shoes, stockings, trench coat, bag and overseas cap were all purple, the purple the painter called """"the color of grapes on Judgment Day.""""",1,0.9912119507789612
77,"The medallion on her purple musette bag was the seal of the Service Division of the Federal Bureau of Termination, an eagle perched on a turnstile.",1,0.9915013313293457
78,"The woman had a lot of facial hair—an unmistakable mustache, in fact.",1,0.967789888381958
79,"A curious thing about gas-chamber hostesses was that, no matter how lovely and feminine they were when recruited, they all sprouted mustaches within five years or so.",1,0.9903990626335144
80,"Is this where I'm supposed to come?"""" she said to the painter.",0,0.9690418839454651
81,"A lot would depend on what your business was,"""" he said.",0,0.9649699330329895
82,"You aren't about to have a baby, are you?""""",0,0.8046276569366455
83,"They told me I was supposed to pose for some picture,"""" she said.",0,0.9456684589385986
84,"My name's Leora Duncan.""",0,0.9794343113899231
85,She waited.,0,0.9892981052398682
86,"""And you dunk people,"" he said.",1,0.6608051657676697
87,"""What?"" she said.",0,0.988516092300415
88,"""Skip it,"" he said.",0,0.974254846572876
89,"That sure is a beautiful picture,"""" she said.",0,0.8496151566505432
90,"Looks just like heaven or something.""""",1,0.922858476638794
91,"Or something,"""" said the painter.",0,0.9605199694633484
92,He took a list of names from his smock pocket.,0,0.9806835055351257
93,"Duncan, Duncan, Duncan,"""" he said, scanning the list.",0,0.9018480181694031
94,Yes—here you are.,0,0.976570188999176
95,You're entitled to be immortalized.,1,0.7885643243789673
96,See any faceless body here you'd like me to stick your head on?,1,0.9841503500938416
97,We've got a few choice ones left.,1,0.5309961438179016
98,She studied the mural bleakly.,1,0.9405268430709839
99,"Gee,"""" she said, """"they're all the same to me.",1,0.92729252576828
100,"I don't know anything about art.""""",0,0.9583889842033386
101,"A body's a body, eh?"""" he said, ""All righty.",1,0.9786051511764526
102,"As a master of fine art, I recommend this body here.""""",1,0.5429185032844543
103,He indicated a faceless figure of a woman who was carrying dried stalks to a trash-burner.,1,0.9068861603736877
104,"Well,"""" said Leora Duncan, """"that's more the disposal people, isn't it?",1,0.6875892281532288
105,"I mean, I'm in service.",0,0.8489203453063965
106,I don't do any disposing.,0,0.5629619359970093
107,The painter clapped his hands in mock delight.,1,0.93421471118927
108,"You say you don't know anything about art, and then you prove in the next breath that you know more about it than I do!""""",1,0.6131517887115479
109,Of course the sheave-carrier is wrong for a hostess!,1,0.9884944558143616
110,"A snipper, a pruner—that's more your line.",1,0.9926209449768066
111,He pointed to a figure in purple who was sawing a dead branch from an apple tree.,0,0.7149625420570374
112,"How about her?"""" he said. ",0,0.9746954441070557
113,"You like her at all?""""",0,0.9063566327095032
114,"""Gosh—"" she said, and she blushed and became humble—""that—that puts me right next to Dr. Hitz.""",1,0.9762118458747864
115,"""That upsets you?"" he said.",0,0.9870553016662598
116,"""Good gravy, no!"" she said.",1,0.9515349268913269
117,"""It's—it's just such an honor.""",0,0.9418798685073853
118,"""Ah, You... you admire him, eh?"" he said.",0,0.7616891264915466
119,"Who doesn't admire him?"""" she said, worshiping the portrait of Hitz.",1,0.8146836757659912
120,"It was the portrait of a tanned, white-haired, omnipotent Zeus, two hundred and forty years old.",1,0.9899849891662598
121,"Who doesn't admire him?"""" she said again.",0,0.9683998823165894
122,"He was responsible for setting up the very first gas chamber in Chicago.""""""",0,0.755271315574646
123,"""Nothing would please me more,"" said the painter, ""than to put you next to him for all time.",0,0.7820891737937927
124,"Sawing off a limb—that strikes you as appropriate?""",1,0.616920530796051
125,"That is kind of like what I do,"""" she said.",0,0.9250114560127258
126,She was demure about what she did.,1,0.5352941155433655
127,What she did was make people comfortable while she killed them.,1,0.908453106880188
128,"And, while Leora Duncan was posing for her portrait, into the waitingroom bounded Dr. Hitz himself.",1,0.8143197894096375
129,"He was seven feet tall, and he boomed with importance, accomplishments, and the joy of living.",1,0.992392897605896
130,"Well, Miss Duncan!",0,0.9716596603393555
131,"Miss Duncan!"""" he said, and he made a joke.",0,0.872280478477478
132,"What are you doing here?"""" he said.",0,0.9814804196357727
133,This isn't where the people leave.,0,0.9565051794052124
134,"This is where they come in!""""",0,0.8272324800491333
135,"""We're going to be in the same picture together,"" she said shyly.",0,0.9367868900299072
136,"Good!"""" said Dr. Hitz heartily.",0,0.6702226996421814
137,"And, say, isn't that some picture?""""",1,0.8504021167755127
138,"""I sure am honored to be in it with you,"" she said.",0,0.9000840783119202
139,"""Let me tell you,"" he said, ""I'm honored to be in it with you.",0,0.8528922200202942
140,"Without women like you, this wonderful world we've got wouldn't be possible.""",0,0.866591215133667
141,He saluted her and moved toward the door that led to the delivery rooms.,0,0.9813568592071533
142,"Guess what was just born,"""" he said.",0,0.781665563583374
143,"""I can't,"" she said.",0,0.9875045418739319
144,"""Triplets!"" he said.",0,0.8887569308280945
145,"Triplets!"""" she said.",0,0.7792252898216248
146,She was exclaiming over the legal implications of triplets.,1,0.5397352576255798
147,The law said that no newborn child could survive unless the parents of the child could find someone who would volunteer to die.,0,0.8063926696777344
148,"Triplets, if they were all to live, called for three volunteers.",1,0.9169348478317261
149,"""Do the parents have three volunteers?"" said Leora Duncan.",0,0.9794711470603943
150,"""Last I heard,"" said Dr. Hitz, ""they had one, and were trying to scrape another two up.""",0,0.6874579191207886
151,"I don't think they made it,"""" she said.",0,0.9646044373512268
152,Nobody made three appointments with us.,0,0.9740216732025146
153,"Nothing but singles going through today, unless somebody called in after I left.",0,0.7111703157424927
154,"What's the name?""""",0,0.9499174356460571
155,"Wehling,"""" said the waiting father, sitting up, red-eyed and frowzy.",1,0.9086573123931885
156,"Edward K. Wehling, Jr., is the name of the happy father-to-be.""""",1,0.7668886184692383
157,"He raised his right hand, looked at a spot on the wall, gave a hoarsely wretched chuckle.",1,0.9910219311714172
158,"Present,"""" he said.",0,0.9742860794067383
159,"""Oh, Mr. Wehling,"" said Dr. Hitz, ""I didn't see you.""",0,0.9696202874183655
160,"""The invisible man,"" said Wehling.",0,0.8929969668388367
161,"They just phoned me that your triplets have been born,"""" said Dr. Hitz.",0,0.9566247463226318
162,"They're all fine, and so is the mother.",0,0.984099268913269
163,"I'm on my way in to see them now.""""",0,0.9678003787994385
164,"""Hooray,"" said Wehling emptily.",1,0.9319700002670288
165,"""You don't sound very happy,"" said Dr. Hitz.",0,0.9847986102104187
166,"What man in my shoes wouldn't be happy?"""" said Wehling.",0,0.8946850299835205
167,He gestured with his hands to symbolize care-free simplicity.,1,0.9542388916015625
168,"All I have to do is pick out which one of the triplets is going to live, then deliver my maternal grandfather to the Happy Hooligan, and come back here with a receipt.""""",1,0.9272488355636597
169,"Dr. Hitz became rather severe with Wehling, towered over him.",1,0.7462813854217529
170,"You don't believe in population control, Mr. Wehling?"""" he said.",0,0.9692522883415222
171,"""I think it's perfectly keen,"" said Wehling tautly.",0,0.7164848446846008
172,"""Would you like to go back to the good old days, when the population of the Earth was twenty billion—about to become forty billion, then eighty billion, then one hundred and sixty billion?",1,0.9496926069259644
173,"Do you know what a drupelet is, Mr. Wehling?"" said Hitz.",0,0.9698114395141602
174,"""Nope,"" said Wehling sulkily.",1,0.8467192649841309
175,"A drupelet, Mr. Wehling, is one of the little knobs, one of the little pulpy grains of a blackberry,"""" said Dr. Hitz.",1,0.8900723457336426
176,"Without population control, human beings would now be packed on this surface of this old planet like drupelets on a blackberry!",1,0.9919861555099487
177,"Think of it!""""""",0,0.7465308904647827
178,Wehling continued to stare at the same spot on the wall.,0,0.9838993549346924
179,"""In the year 2000,"" said Dr. Hitz, ""before scientists stepped in and laid down the law, there wasn't even enough drinking water to go around, and nothing to eat but sea-weed—and still people insisted on their right to reproduce like jackrabbits.",1,0.9910449981689453
180,"And their right, if possible, to live forever.""",0,0.8968591690063477
181,"I want those kids,"""" said Wehling quietly.",0,0.9683557152748108
182,"I want all three of them.""""",0,0.9374639391899109
183,"Of course you do,"""" said Dr. Hitz.",0,0.9647508263587952
184,"That's only human.""""",0,0.8572726249694824
185,"""I don't want my grandfather to die, either,"" said Wehling.",0,0.978826105594635
186,"""Nobody's really happy about taking a close relative to the Catbox,"" said Dr. Hitz gently, sympathetically.",1,0.9465508460998535
187,"""I wish people wouldn't call it that,"" said Leora Duncan.",0,0.9734722375869751
188,"""What?"" said Dr. Hitz.",0,0.9855042099952698
189,"I wish people wouldn't call it 'the Catbox,' and things like that,"""" she said.",0,0.5283880829811096
190,"It gives people the wrong impression.""""",0,0.9683471322059631
191,"You're absolutely right,"""" said Dr. Hitz.",0,0.9769933819770813
192,"Forgive me.""""",0,0.9562389254570007
193,"He corrected himself, gave the municipal gas chambers their official title, a title no one ever used in conversation.",1,0.9764629006385803
194,"I should have said, 'Ethical Suicide Studios,'"""" he said.""",1,0.7635452747344971
195,"""That sounds so much better,"" said Leora Duncan.",0,0.9806391596794128
196,"This child of yours—whichever one you decide to keep, Mr. Wehling,"""" said Dr. Hitz.",0,0.9590154886245728
197,"He or she is going to live on a happy, roomy, clean, rich planet, thanks to population control.",1,0.9560564756393433
198,"In a garden like that mural there.""""",0,0.63869309425354
199,He shook his head.,0,0.9877952337265015
200,"Two centuries ago, when I was a young man, it was a hell that nobody thought could last another twenty years.",1,0.9279609322547913
201,"Now centuries of peace and plenty stretch before us as far as the imagination cares to travel.""""",1,0.8639381527900696
202,He smiled luminously.,1,0.9678606390953064
203,The smile faded as he saw that Wehling had just drawn a revolver.,0,0.957589864730835
204,Wehling shot Dr. Hitz dead.,0,0.955764651298523
205,"There's room for one—a great big one,"" he said.",1,0.5207793712615967
206,And then he shot Leora Duncan.,0,0.9080776572227478
207,"It's only death,"" he said to her as she fell.",0,0.9803913831710815
208,There! Room for two.,0,0.7438967227935791
209,"And then he shot himself, making room for all three of his children.",1,0.5070083141326904
210,Nobody came running.,0,0.9678216576576233
211,"Nobody, seemingly, heard the shots.",0,0.9629239439964294
212,"The painter sat on the top of his stepladder, looking down reflectively on the sorry scene.",1,0.7388745546340942
213,"The painter pondered the mournful puzzle of life demanding to be born and, once born, demanding to be fruitful ... to multiply and to live as long as possible—to do all that on a very small planet that would have to last forever.",1,0.9912954568862915
214,All the answers that the painter could think of were grim.,0,0.5161729454994202
215,"Even grimmer, surely, than a Catbox, a Happy Hooligan, an Easy Go.",1,0.9919924736022949
216,He thought of war.,0,0.987346887588501
217,He thought of plague.,0,0.9724743962287903
218,He thought of starvation.,0,0.9857208728790283
219,He knew that he would never paint again.,0,0.9884004592895508
220,He let his paintbrush fall to the drop-cloths below.,1,0.6677778363227844
221,"And then he decided he had had about enough of life in the Happy Garden of Life, too, and he came slowly down from the ladder.",1,0.7752041816711426
222,"He took Wehling's pistol, really intending to shoot himself.",0,0.968231737613678
223,But he didn't have the nerve.,0,0.949965238571167
224,And then he saw the telephone booth in the corner of the room.,0,0.9834569096565247
225,"He went to it, dialed the well-remembered number: """"2 B R 0 2 B.""""",1,0.9159141778945923
226,"""Federal Bureau of Termination,"" said the very warm voice of a hostess.",1,0.9412689805030823
227,"""How soon could I get an appointment?"" he asked, speaking very carefully.",0,0.9862982630729675
228,"We could probably fit you in late this afternoon, sir,"""" she said.",0,0.9739412069320679
229,"It might even be earlier, if we get a cancellation.""""",0,0.9625913500785828
230,"All right,"""" said the painter, """"fit me in, if you please.""""",1,0.6697016358375549
231,"And he gave her his name, spelling it out.",0,0.9248239994049072
232,"Thank you, sir,"""" said the hostess.",0,0.9750031232833862
233,"""Your city thanks you; your country thanks you; your planet thanks you.",0,0.8076133728027344
234,"But the deepest thanks of all is from future generations.""",0,0.8611580729484558
