segment,sentence,classification,confidence
27,"Never, never, never—not even in medieval Holland nor old Japan—had a garden been more formal, been better tended.",1,0.9825749397277832
28,"Every plant had all the loam, light, water, air and nourishment it could use.",1,0.976287841796875
29,"A hospital orderly came down the corridor, singing under his breath a popular song:",1,0.980262815952301
30,"If you don't like my kisses, honey,",1,0.887394368648529
31,Here's what I will do:,1,0.6813293099403381
32,"I'll go see a girl in purple,",1,0.9406535029411316
33,Kiss this sad world toodle-oo.,1,0.9799315333366394
34,"If you don't want my lovin',",1,0.8838606476783752
35,Why should I take up all this space?,1,0.6040576100349426
36,"I'll get off this old planet,",1,0.9322915077209473
37,Let some sweet baby have my place.,1,0.9519287943840027
38,The orderly looked in at the mural and the muralist.,1,0.9770174026489258
39,"Looks so real,"""" he said, """"I can practically imagine I'm standing in the middle of it.""""",1,0.9666643738746643
40,"What makes you think you're not in it?"""" said the painter.",1,0.9385924339294434
41,He gave a satiric smile.,1,0.9324162006378174
42,"It's called 'The Happy Garden of Life,' you know.""""",1,0.9491887092590332
43,"""That's good of Dr. Hitz,"" said the orderly.",1,0.8817659616470337
44,"He was referring to one of the male figures in white, whose head was a portrait of Dr. Benjamin Hitz, the hospital's Chief Obstetrician.",1,0.9887935519218445
45,Hitz was a blindingly handsome man.,1,0.9040117263793945
46,"Lot of faces still to fill in,"""" said the orderly.",1,0.9492179155349731
47,He meant that the faces of many of the figures in the mural were still blank.,1,0.9594383239746094
48,"All blanks were to be filled with portraits of important people on either the hospital staff or from the Chicago Office of the Federal Bureau of Termination.""",1,0.9875321984291077
49,"""Must be nice to be able to make pictures that look like something,"" said the orderly.",1,0.8684683442115784
50,The painter's face curdled with scorn.,1,0.9581345915794373
51,"You think I'm proud of this daub?"""" he said.",1,0.9370143413543701
52,"You think this is my idea of what life really looks like?""""""",1,0.8631762862205505
53,"""What's your idea of what life looks like?"" said the orderly.",1,0.8223021030426025
54,The painter gestured at a foul dropcloth.,1,0.9718432426452637
55,"There's a good picture of it,"""" he said.",1,0.9206307530403137
56,"Frame that, and you'll have a picture a damn sight more honest than this one.""""",1,0.9734476208686829
57,"""You're a gloomy old duck, aren't you?"" said the orderly.",1,0.919194757938385
58,"""Is that a crime?"" said the painter.",1,0.7088375687599182
59,The orderly shrugged.,1,0.6210088133811951
60,"If you don't like it here, Grandpa—"""" he said, and he finished the thought with the trick telephone number that people who didn't want to live any more were supposed to call.",1,0.9886330962181091
61,"The zero in the telephone number he pronounced """"naught.""""",1,0.9791786670684814
62,"The number was: ""2 B R 0 2 B.""",1,0.9462973475456238
63,"It was the telephone number of an institution whose fanciful sobriquets included: ""Automat,"" ""Birdland,"" ""Cannery,"" ""Catbox,"" ""De-louser,"" ""Easy-go,"" ""Good-by, Mother,"" ""Happy Hooligan,"" ""Kiss-me-quick,"" ""Lucky Pierre,"" ""Sheepdip,"" ""Waring Blendor,"" ""Weep-no-more"" and ""Why Worry?""",1,0.9917369484901428
64,"""To be or not to be"" was the telephone number of the municipal gas chambers of the Federal Bureau of Termination.",1,0.9800848364830017
65,The painter thumbed his nose at the orderly.,1,0.943034827709198
66,"When I decide it's time to go,"""" he said, """"it won't be at the Sheepdip.""""",1,0.9551209807395935
67,"A do-it-yourselfer, eh?"""" said the orderly.",1,0.9601696729660034
68,"Messy business, Grandpa.",1,0.8774999380111694
69,"Why don't you have a little consideration for the people who have to clean up after you?""""",1,0.894464373588562
70,The painter expressed with an obscenity his lack of concern for the tribulations of his survivors.,1,0.9815373420715332
71,"The world could do with a good deal more mess, if you ask me,"""" he said.",1,0.9495701193809509
72,The orderly laughed and moved on.,1,0.8504882454872131
73,"Wehling, the waiting father, mumbled something without raising his head.",1,0.9804952144622803
74,And then he fell silent again.,1,0.6812840104103088
75,"A coarse, formidable woman strode into the waiting room on spike heels.",1,0.9804403185844421
76,"Her shoes, stockings, trench coat, bag and overseas cap were all purple, the purple the painter called """"the color of grapes on Judgment Day.""""",1,0.9921978116035461
77,"The medallion on her purple musette bag was the seal of the Service Division of the Federal Bureau of Termination, an eagle perched on a turnstile.",1,0.9929799437522888
78,"The woman had a lot of facial hair—an unmistakable mustache, in fact.",1,0.9528766870498657
79,"A curious thing about gas-chamber hostesses was that, no matter how lovely and feminine they were when recruited, they all sprouted mustaches within five years or so.",1,0.9836048483848572
80,"Is this where I'm supposed to come?"""" she said to the painter.",1,0.9489148259162903
81,"A lot would depend on what your business was,"""" he said.",1,0.9377769231796265
82,"You aren't about to have a baby, are you?""""",1,0.8165186643600464
83,"They told me I was supposed to pose for some picture,"""" she said.",1,0.9527759552001953
84,"My name's Leora Duncan.""",1,0.7059834003448486
85,She waited.,1,0.5163107514381409
86,"""And you dunk people,"" he said.",1,0.722830593585968
87,"""What?"" she said.",0,0.5159281492233276
88,"""Skip it,"" he said.",1,0.5221293568611145
89,"That sure is a beautiful picture,"""" she said.",1,0.7412792444229126
90,"Looks just like heaven or something.""""",1,0.9274879097938538
91,"Or something,"""" said the painter.",1,0.9277300238609314
92,He took a list of names from his smock pocket.,1,0.9625207781791687
93,"Duncan, Duncan, Duncan,"""" he said, scanning the list.",1,0.9631633758544922
94,Yes—here you are.,1,0.5368359088897705
95,You're entitled to be immortalized.,1,0.6433238387107849
96,See any faceless body here you'd like me to stick your head on?,1,0.9352685809135437
97,We've got a few choice ones left.,1,0.8313548564910889
98,She studied the mural bleakly.,1,0.9367475509643555
99,"Gee,"""" she said, """"they're all the same to me.",1,0.9174651503562927
100,"I don't know anything about art.""""",1,0.6838178038597107
101,"A body's a body, eh?"""" he said, ""All righty.",1,0.9621837735176086
102,"As a master of fine art, I recommend this body here.""""",1,0.9650420546531677
103,He indicated a faceless figure of a woman who was carrying dried stalks to a trash-burner.,1,0.990039050579071
104,"Well,"""" said Leora Duncan, """"that's more the disposal people, isn't it?",1,0.9696886539459229
105,"I mean, I'm in service.",1,0.7914127707481384
106,I don't do any disposing.,1,0.618434727191925
107,The painter clapped his hands in mock delight.,1,0.961421012878418
108,"You say you don't know anything about art, and then you prove in the next breath that you know more about it than I do!""""",1,0.9354652762413025
109,Of course the sheave-carrier is wrong for a hostess!,1,0.9760343432426453
110,"A snipper, a pruner—that's more your line.",1,0.9690375328063965
111,He pointed to a figure in purple who was sawing a dead branch from an apple tree.,1,0.9769526720046997
112,"How about her?"""" he said. ",1,0.7339219450950623
113,"You like her at all?""""",1,0.8328719735145569
114,"""Gosh—"" she said, and she blushed and became humble—""that—that puts me right next to Dr. Hitz.""",1,0.986640989780426
115,"""That upsets you?"" he said.",0,0.5108993649482727
116,"""Good gravy, no!"" she said.",1,0.8375661969184875
117,"""It's—it's just such an honor.""",0,0.5126504302024841
118,"""Ah, You... you admire him, eh?"" he said.",1,0.9157881736755371
119,"Who doesn't admire him?"""" she said, worshiping the portrait of Hitz.",1,0.9738335609436035
120,"It was the portrait of a tanned, white-haired, omnipotent Zeus, two hundred and forty years old.",1,0.9830843806266785
121,"Who doesn't admire him?"""" she said again.",1,0.8995506763458252
122,"He was responsible for setting up the very first gas chamber in Chicago.""""""",1,0.9472045302391052
123,"""Nothing would please me more,"" said the painter, ""than to put you next to him for all time.",1,0.9741545915603638
124,"Sawing off a limb—that strikes you as appropriate?""",1,0.9358857870101929
125,"That is kind of like what I do,"""" she said.",1,0.8930001854896545
126,She was demure about what she did.,1,0.8860541582107544
127,What she did was make people comfortable while she killed them.,1,0.9007697105407715
128,"And, while Leora Duncan was posing for her portrait, into the waitingroom bounded Dr. Hitz himself.",1,0.9873560070991516
129,"He was seven feet tall, and he boomed with importance, accomplishments, and the joy of living.",1,0.987381637096405
130,"Well, Miss Duncan!",1,0.7352096438407898
131,"Miss Duncan!"""" he said, and he made a joke.",1,0.9649356007575989
132,"What are you doing here?"""" he said.",1,0.7387991547584534
133,This isn't where the people leave.,1,0.7606117725372314
134,"This is where they come in!""""",1,0.7988147735595703
135,"""We're going to be in the same picture together,"" she said shyly.",1,0.8500400185585022
136,"Good!"""" said Dr. Hitz heartily.",1,0.9649022221565247
137,"And, say, isn't that some picture?""""",1,0.8943109512329102
138,"""I sure am honored to be in it with you,"" she said.",1,0.8126635551452637
139,"""Let me tell you,"" he said, ""I'm honored to be in it with you.",1,0.8318407535552979
140,"Without women like you, this wonderful world we've got wouldn't be possible.""",1,0.8175945281982422
141,He saluted her and moved toward the door that led to the delivery rooms.,1,0.9516841173171997
142,"Guess what was just born,"""" he said.",1,0.8733881115913391
143,"""I can't,"" she said.",0,0.5142364501953125
144,"""Triplets!"" he said.",1,0.6589251756668091
145,"Triplets!"""" she said.",1,0.8518543243408203
146,She was exclaiming over the legal implications of triplets.,1,0.9260683655738831
147,The law said that no newborn child could survive unless the parents of the child could find someone who would volunteer to die.,1,0.9517264366149902
148,"Triplets, if they were all to live, called for three volunteers.",1,0.986620306968689
149,"""Do the parents have three volunteers?"" said Leora Duncan.",1,0.8269152641296387
150,"""Last I heard,"" said Dr. Hitz, ""they had one, and were trying to scrape another two up.""",1,0.9525980353355408
151,"I don't think they made it,"""" she said.",1,0.7645599246025085
152,Nobody made three appointments with us.,1,0.7333635091781616
153,"Nothing but singles going through today, unless somebody called in after I left.",1,0.9526855945587158
154,"What's the name?""""",1,0.6325476765632629
155,"Wehling,"""" said the waiting father, sitting up, red-eyed and frowzy.",1,0.9913994073867798
156,"Edward K. Wehling, Jr., is the name of the happy father-to-be.""""",1,0.9773420691490173
157,"He raised his right hand, looked at a spot on the wall, gave a hoarsely wretched chuckle.",1,0.9896384477615356
158,"Present,"""" he said.",1,0.8553813099861145
159,"""Oh, Mr. Wehling,"" said Dr. Hitz, ""I didn't see you.""",1,0.9441384673118591
160,"""The invisible man,"" said Wehling.",1,0.7759512662887573
161,"They just phoned me that your triplets have been born,"""" said Dr. Hitz.",1,0.9322140216827393
162,"They're all fine, and so is the mother.",1,0.8312660455703735
163,"I'm on my way in to see them now.""""",1,0.8133890628814697
164,"""Hooray,"" said Wehling emptily.",1,0.9246273636817932
165,"""You don't sound very happy,"" said Dr. Hitz.",1,0.7786883115768433
166,"What man in my shoes wouldn't be happy?"""" said Wehling.",1,0.9547328948974609
167,He gestured with his hands to symbolize care-free simplicity.,1,0.9658865928649902
168,"All I have to do is pick out which one of the triplets is going to live, then deliver my maternal grandfather to the Happy Hooligan, and come back here with a receipt.""""",1,0.986520528793335
169,"Dr. Hitz became rather severe with Wehling, towered over him.",1,0.9877681136131287
170,"You don't believe in population control, Mr. Wehling?"""" he said.",1,0.8840855956077576
171,"""I think it's perfectly keen,"" said Wehling tautly.",1,0.8874520063400269
172,"""Would you like to go back to the good old days, when the population of the Earth was twenty billion—about to become forty billion, then eighty billion, then one hundred and sixty billion?",1,0.9750202298164368
173,"Do you know what a drupelet is, Mr. Wehling?"" said Hitz.",1,0.9367130398750305
174,"""Nope,"" said Wehling sulkily.",1,0.886419415473938
175,"A drupelet, Mr. Wehling, is one of the little knobs, one of the little pulpy grains of a blackberry,"""" said Dr. Hitz.",1,0.9917538166046143
176,"Without population control, human beings would now be packed on this surface of this old planet like drupelets on a blackberry!",1,0.9882610440254211
177,"Think of it!""""""",1,0.6949520707130432
178,Wehling continued to stare at the same spot on the wall.,1,0.8469916582107544
179,"""In the year 2000,"" said Dr. Hitz, ""before scientists stepped in and laid down the law, there wasn't even enough drinking water to go around, and nothing to eat but sea-weed—and still people insisted on their right to reproduce like jackrabbits.",1,0.9905245900154114
180,"And their right, if possible, to live forever.""",1,0.8961007595062256
181,"I want those kids,"""" said Wehling quietly.",1,0.9267441034317017
182,"I want all three of them.""""",1,0.6478362679481506
183,"Of course you do,"""" said Dr. Hitz.",1,0.890294075012207
184,"That's only human.""""",1,0.7350630760192871
185,"""I don't want my grandfather to die, either,"" said Wehling.",1,0.6979782581329346
186,"""Nobody's really happy about taking a close relative to the Catbox,"" said Dr. Hitz gently, sympathetically.",1,0.9771216511726379
187,"""I wish people wouldn't call it that,"" said Leora Duncan.",1,0.9058350920677185
188,"""What?"" said Dr. Hitz.",1,0.6508543491363525
189,"I wish people wouldn't call it 'the Catbox,' and things like that,"""" she said.",1,0.9580590724945068
190,"It gives people the wrong impression.""""",1,0.7161659598350525
191,"You're absolutely right,"""" said Dr. Hitz.",1,0.8522611856460571
192,"Forgive me.""""",1,0.6088376045227051
193,"He corrected himself, gave the municipal gas chambers their official title, a title no one ever used in conversation.",1,0.9883939027786255
194,"I should have said, 'Ethical Suicide Studios,'"""" he said.""",1,0.9572731852531433
195,"""That sounds so much better,"" said Leora Duncan.",1,0.7047944068908691
196,"This child of yours—whichever one you decide to keep, Mr. Wehling,"""" said Dr. Hitz.",1,0.9703387022018433
197,"He or she is going to live on a happy, roomy, clean, rich planet, thanks to population control.",1,0.9691787958145142
198,"In a garden like that mural there.""""",1,0.9504526853561401
199,He shook his head.,1,0.5539664030075073
200,"Two centuries ago, when I was a young man, it was a hell that nobody thought could last another twenty years.",1,0.955074667930603
201,"Now centuries of peace and plenty stretch before us as far as the imagination cares to travel.""""",1,0.9771546721458435
202,He smiled luminously.,1,0.7999086976051331
203,The smile faded as he saw that Wehling had just drawn a revolver.,1,0.9724200963973999
204,Wehling shot Dr. Hitz dead.,1,0.949552595615387
205,"There's room for one—a great big one,"" he said.",1,0.8500773310661316
206,And then he shot Leora Duncan.,1,0.8877135515213013
207,"It's only death,"" he said to her as she fell.",1,0.7923179268836975
208,There! Room for two.,1,0.7669948935508728
209,"And then he shot himself, making room for all three of his children.",1,0.9237704277038574
210,Nobody came running.,1,0.5946763753890991
211,"Nobody, seemingly, heard the shots.",1,0.7715261578559875
212,"The painter sat on the top of his stepladder, looking down reflectively on the sorry scene.",1,0.9880551695823669
213,"The painter pondered the mournful puzzle of life demanding to be born and, once born, demanding to be fruitful ... to multiply and to live as long as possible—to do all that on a very small planet that would have to last forever.",1,0.9922055602073669
214,All the answers that the painter could think of were grim.,1,0.9424199461936951
215,"Even grimmer, surely, than a Catbox, a Happy Hooligan, an Easy Go.",1,0.9807249307632446
216,He thought of war.,1,0.6805293560028076
217,He thought of plague.,1,0.7050290703773499
218,He thought of starvation.,1,0.7015225887298584
219,He knew that he would never paint again.,1,0.7004157900810242
220,He let his paintbrush fall to the drop-cloths below.,1,0.9831719398498535
221,"And then he decided he had had about enough of life in the Happy Garden of Life, too, and he came slowly down from the ladder.",1,0.9852418303489685
222,"He took Wehling's pistol, really intending to shoot himself.",1,0.9630578756332397
223,But he didn't have the nerve.,1,0.7154057621955872
224,And then he saw the telephone booth in the corner of the room.,1,0.9396071434020996
225,"He went to it, dialed the well-remembered number: """"2 B R 0 2 B.""""",1,0.989488422870636
226,"""Federal Bureau of Termination,"" said the very warm voice of a hostess.",1,0.97219318151474
227,"""How soon could I get an appointment?"" he asked, speaking very carefully.",1,0.8483319282531738
228,"We could probably fit you in late this afternoon, sir,"""" she said.",1,0.9153807759284973
229,"It might even be earlier, if we get a cancellation.""""",1,0.8791226744651794
230,"All right,"""" said the painter, """"fit me in, if you please.""""",1,0.9752826690673828
231,"And he gave her his name, spelling it out.",1,0.9368807077407837
232,"Thank you, sir,"""" said the hostess.",1,0.9123539924621582
233,"""Your city thanks you; your country thanks you; your planet thanks you.",1,0.8928948640823364
234,"But the deepest thanks of all is from future generations.""",1,0.7944312691688538
