segment,sentence,classification,confidence
64,"""To be or not to be"" was the telephone number of the municipal gas chambers of the Federal Bureau of Termination.",1,0.9581432938575745
65,The painter thumbed his nose at the orderly.,1,0.9512976408004761
66,"When I decide it's time to go,"""" he said, """"it won't be at the Sheepdip.""""",1,0.9583998322486877
67,"A do-it-yourselfer, eh?"""" said the orderly.",1,0.9594307541847229
68,"Messy business, Grandpa.",1,0.8740549683570862
69,"Why don't you have a little consideration for the people who have to clean up after you?""""",1,0.975862979888916
70,The painter expressed with an obscenity his lack of concern for the tribulations of his survivors.,1,0.976704478263855
71,"The world could do with a good deal more mess, if you ask me,"""" he said.",1,0.9044897556304932
72,The orderly laughed and moved on.,1,0.9174855351448059
73,"Wehling, the waiting father, mumbled something without raising his head.",1,0.977134644985199
74,And then he fell silent again.,1,0.9104686379432678
75,"A coarse, formidable woman strode into the waiting room on spike heels.",1,0.9784447550773621
76,"Her shoes, stockings, trench coat, bag and overseas cap were all purple, the purple the painter called """"the color of grapes on Judgment Day.""""",1,0.9814738631248474
77,"The medallion on her purple musette bag was the seal of the Service Division of the Federal Bureau of Termination, an eagle perched on a turnstile.",1,0.9839844107627869
78,"The woman had a lot of facial hair—an unmistakable mustache, in fact.",1,0.9679098129272461
79,"A curious thing about gas-chamber hostesses was that, no matter how lovely and feminine they were when recruited, they all sprouted mustaches within five years or so.",1,0.9840480089187622
80,"Is this where I'm supposed to come?"""" she said to the painter.",1,0.9629429578781128
81,"A lot would depend on what your business was,"""" he said.",1,0.8106065392494202
82,"You aren't about to have a baby, are you?""""",1,0.9634254574775696
83,"They told me I was supposed to pose for some picture,"""" she said.",1,0.8677311539649963
84,"My name's Leora Duncan.""",0,0.7386001348495483
85,She waited.,1,0.8778914213180542
86,"""And you dunk people,"" he said.",1,0.8256866931915283
87,"""What?"" she said.",0,0.8081675171852112
88,"""Skip it,"" he said.",1,0.5500317811965942
89,"That sure is a beautiful picture,"""" she said.",1,0.6764501929283142
90,"Looks just like heaven or something.""""",1,0.9688608050346375
91,"Or something,"""" said the painter.",1,0.926321268081665
92,He took a list of names from his smock pocket.,1,0.9762770533561707
93,"Duncan, Duncan, Duncan,"""" he said, scanning the list.",1,0.9669880867004395
94,Yes—here you are.,1,0.7716622352600098
95,You're entitled to be immortalized.,1,0.7228890657424927
96,See any faceless body here you'd like me to stick your head on?,1,0.9703699946403503
97,We've got a few choice ones left.,1,0.9091299176216125
98,She studied the mural bleakly.,1,0.9775790572166443
99,"Gee,"""" she said, """"they're all the same to me.",1,0.953223705291748
100,"I don't know anything about art.""""",1,0.7965237498283386
101,"A body's a body, eh?"""" he said, ""All righty.",1,0.9786498546600342
102,"As a master of fine art, I recommend this body here.""""",1,0.9712481498718262
103,He indicated a faceless figure of a woman who was carrying dried stalks to a trash-burner.,1,0.9835772514343262
104,"Well,"""" said Leora Duncan, """"that's more the disposal people, isn't it?",1,0.9719809889793396
105,"I mean, I'm in service.",1,0.7839817404747009
106,I don't do any disposing.,1,0.6694643497467041
107,The painter clapped his hands in mock delight.,1,0.9710619449615479
108,"You say you don't know anything about art, and then you prove in the next breath that you know more about it than I do!""""",1,0.9789518713951111
109,Of course the sheave-carrier is wrong for a hostess!,1,0.9582889080047607
110,"A snipper, a pruner—that's more your line.",1,0.9756917357444763
111,He pointed to a figure in purple who was sawing a dead branch from an apple tree.,1,0.9821735620498657
112,"How about her?"""" he said. ",1,0.8708277344703674
113,"You like her at all?""""",1,0.95636385679245
114,"""Gosh—"" she said, and she blushed and became humble—""that—that puts me right next to Dr. Hitz.""",1,0.9806303381919861
115,"""That upsets you?"" he said.",1,0.626706063747406
116,"""Good gravy, no!"" she said.",1,0.9118525981903076
117,"""It's—it's just such an honor.""",1,0.5977365374565125
118,"""Ah, You... you admire him, eh?"" he said.",1,0.924029529094696
119,"Who doesn't admire him?"""" she said, worshiping the portrait of Hitz.",1,0.9765743613243103
120,"It was the portrait of a tanned, white-haired, omnipotent Zeus, two hundred and forty years old.",1,0.9789344668388367
121,"Who doesn't admire him?"""" she said again.",1,0.9585387706756592
122,"He was responsible for setting up the very first gas chamber in Chicago.""""""",1,0.9402360320091248
123,"""Nothing would please me more,"" said the painter, ""than to put you next to him for all time.",1,0.9792124032974243
124,"Sawing off a limb—that strikes you as appropriate?""",1,0.9731186628341675
125,"That is kind of like what I do,"""" she said.",1,0.7846540808677673
126,She was demure about what she did.,1,0.9619160294532776
127,What she did was make people comfortable while she killed them.,1,0.9516966342926025
128,"And, while Leora Duncan was posing for her portrait, into the waitingroom bounded Dr. Hitz himself.",1,0.980847954750061
129,"He was seven feet tall, and he boomed with importance, accomplishments, and the joy of living.",1,0.98194420337677
130,"Well, Miss Duncan!",1,0.9156790375709534
131,"Miss Duncan!"""" he said, and he made a joke.",1,0.9702327251434326
132,"What are you doing here?"""" he said.",1,0.7428005933761597
133,This isn't where the people leave.,1,0.6709719300270081
134,"This is where they come in!""""",1,0.9624322652816772
135,"""We're going to be in the same picture together,"" she said shyly.",1,0.9393531680107117
136,"Good!"""" said Dr. Hitz heartily.",1,0.9659477472305298
137,"And, say, isn't that some picture?""""",1,0.9655507206916809
138,"""I sure am honored to be in it with you,"" she said.",1,0.8536967635154724
139,"""Let me tell you,"" he said, ""I'm honored to be in it with you.",1,0.9362472891807556
140,"Without women like you, this wonderful world we've got wouldn't be possible.""",1,0.9196900725364685
141,He saluted her and moved toward the door that led to the delivery rooms.,1,0.9788632988929749
142,"Guess what was just born,"""" he said.",1,0.7438145279884338
143,"""I can't,"" she said.",0,0.6223286390304565
144,"""Triplets!"" he said.",1,0.6987116932868958
145,"Triplets!"""" she said.",1,0.8811578750610352
146,She was exclaiming over the legal implications of triplets.,1,0.9498075246810913
147,The law said that no newborn child could survive unless the parents of the child could find someone who would volunteer to die.,1,0.9751819968223572
148,"Triplets, if they were all to live, called for three volunteers.",1,0.9787926077842712
149,"""Do the parents have three volunteers?"" said Leora Duncan.",1,0.7595974802970886
150,"""Last I heard,"" said Dr. Hitz, ""they had one, and were trying to scrape another two up.""",1,0.9757605791091919
151,"I don't think they made it,"""" she said.",1,0.8426580429077148
152,Nobody made three appointments with us.,1,0.767842173576355
153,"Nothing but singles going through today, unless somebody called in after I left.",1,0.9751835465431213
154,"What's the name?""""",1,0.7045060992240906
155,"Wehling,"""" said the waiting father, sitting up, red-eyed and frowzy.",1,0.9747143387794495
156,"Edward K. Wehling, Jr., is the name of the happy father-to-be.""""",1,0.9713206887245178
157,"He raised his right hand, looked at a spot on the wall, gave a hoarsely wretched chuckle.",1,0.9850017428398132
158,"Present,"""" he said.",1,0.7638676762580872
159,"""Oh, Mr. Wehling,"" said Dr. Hitz, ""I didn't see you.""",1,0.9432732462882996
160,"""The invisible man,"" said Wehling.",1,0.5530591011047363
161,"They just phoned me that your triplets have been born,"""" said Dr. Hitz.",1,0.7210407257080078
162,"They're all fine, and so is the mother.",1,0.9221099019050598
163,"I'm on my way in to see them now.""""",1,0.9465028643608093
164,"""Hooray,"" said Wehling emptily.",1,0.9478837251663208
165,"""You don't sound very happy,"" said Dr. Hitz.",1,0.7210910320281982
166,"What man in my shoes wouldn't be happy?"""" said Wehling.",1,0.9604295492172241
167,He gestured with his hands to symbolize care-free simplicity.,1,0.9740541577339172
168,"All I have to do is pick out which one of the triplets is going to live, then deliver my maternal grandfather to the Happy Hooligan, and come back here with a receipt.""""",1,0.9820114374160767
169,"Dr. Hitz became rather severe with Wehling, towered over him.",1,0.9835838675498962
170,"You don't believe in population control, Mr. Wehling?"""" he said.",1,0.957808792591095
171,"""I think it's perfectly keen,"" said Wehling tautly.",1,0.901329517364502
172,"""Would you like to go back to the good old days, when the population of the Earth was twenty billion—about to become forty billion, then eighty billion, then one hundred and sixty billion?",1,0.978015124797821
173,"Do you know what a drupelet is, Mr. Wehling?"" said Hitz.",1,0.9550588726997375
174,"""Nope,"" said Wehling sulkily.",1,0.940595805644989
175,"A drupelet, Mr. Wehling, is one of the little knobs, one of the little pulpy grains of a blackberry,"""" said Dr. Hitz.",1,0.9831235408782959
176,"Without population control, human beings would now be packed on this surface of this old planet like drupelets on a blackberry!",1,0.9795153737068176
177,"Think of it!""""""",1,0.9535554051399231
178,Wehling continued to stare at the same spot on the wall.,1,0.9633352756500244
179,"""In the year 2000,"" said Dr. Hitz, ""before scientists stepped in and laid down the law, there wasn't even enough drinking water to go around, and nothing to eat but sea-weed—and still people insisted on their right to reproduce like jackrabbits.",1,0.9832593202590942
180,"And their right, if possible, to live forever.""",1,0.9699664115905762
181,"I want those kids,"""" said Wehling quietly.",1,0.8477653861045837
182,"I want all three of them.""""",1,0.8565482497215271
183,"Of course you do,"""" said Dr. Hitz.",1,0.7772804498672485
184,"That's only human.""""",1,0.9081241488456726
185,"""I don't want my grandfather to die, either,"" said Wehling.",1,0.790894627571106
186,"""Nobody's really happy about taking a close relative to the Catbox,"" said Dr. Hitz gently, sympathetically.",1,0.9738175868988037
187,"""I wish people wouldn't call it that,"" said Leora Duncan.",1,0.8582566380500793
188,"""What?"" said Dr. Hitz.",1,0.5105517506599426
189,"I wish people wouldn't call it 'the Catbox,' and things like that,"""" she said.",1,0.9664648175239563
190,"It gives people the wrong impression.""""",1,0.9599636793136597
191,"You're absolutely right,"""" said Dr. Hitz.",1,0.5816971659660339
192,"Forgive me.""""",1,0.9140672087669373
193,"He corrected himself, gave the municipal gas chambers their official title, a title no one ever used in conversation.",1,0.981170117855072
194,"I should have said, 'Ethical Suicide Studios,'"""" he said.""",1,0.9493211507797241
195,"""That sounds so much better,"" said Leora Duncan.",0,0.6107073426246643
196,"This child of yours—whichever one you decide to keep, Mr. Wehling,"""" said Dr. Hitz.",1,0.9813429713249207
197,"He or she is going to live on a happy, roomy, clean, rich planet, thanks to population control.",1,0.9793996810913086
198,"In a garden like that mural there.""""",1,0.9715299010276794
199,He shook his head.,1,0.8466191291809082
200,"Two centuries ago, when I was a young man, it was a hell that nobody thought could last another twenty years.",1,0.982229471206665
201,"Now centuries of peace and plenty stretch before us as far as the imagination cares to travel.""""",1,0.9769511818885803
202,He smiled luminously.,1,0.945728600025177
203,The smile faded as he saw that Wehling had just drawn a revolver.,1,0.9824336767196655
204,Wehling shot Dr. Hitz dead.,1,0.9520201086997986
205,"There's room for one—a great big one,"" he said.",1,0.96574866771698
206,And then he shot Leora Duncan.,1,0.7019823789596558
207,"It's only death,"" he said to her as she fell.",1,0.8541538119316101
208,There! Room for two.,1,0.9411122798919678
209,"And then he shot himself, making room for all three of his children.",1,0.9732102155685425
210,Nobody came running.,1,0.8239508867263794
211,"Nobody, seemingly, heard the shots.",1,0.9561157822608948
212,"The painter sat on the top of his stepladder, looking down reflectively on the sorry scene.",1,0.9819341897964478
213,"The painter pondered the mournful puzzle of life demanding to be born and, once born, demanding to be fruitful ... to multiply and to live as long as possible—to do all that on a very small planet that would have to last forever.",1,0.9841444492340088
214,All the answers that the painter could think of were grim.,1,0.9744077324867249
215,"Even grimmer, surely, than a Catbox, a Happy Hooligan, an Easy Go.",1,0.9784510135650635
216,He thought of war.,1,0.5685919523239136
217,He thought of plague.,1,0.7858260273933411
218,He thought of starvation.,1,0.8544847369194031
219,He knew that he would never paint again.,1,0.9414767622947693
220,He let his paintbrush fall to the drop-cloths below.,1,0.9808891415596008
221,"And then he decided he had had about enough of life in the Happy Garden of Life, too, and he came slowly down from the ladder.",1,0.9815142750740051
222,"He took Wehling's pistol, really intending to shoot himself.",1,0.9743902087211609
223,But he didn't have the nerve.,1,0.894559383392334
224,And then he saw the telephone booth in the corner of the room.,1,0.9734998345375061
225,"He went to it, dialed the well-remembered number: """"2 B R 0 2 B.""""",1,0.9816131591796875
226,"""Federal Bureau of Termination,"" said the very warm voice of a hostess.",1,0.9636952877044678
227,"""How soon could I get an appointment?"" he asked, speaking very carefully.",1,0.9542213678359985
228,"We could probably fit you in late this afternoon, sir,"""" she said.",1,0.9573768973350525
229,"It might even be earlier, if we get a cancellation.""""",1,0.9684303998947144
230,"All right,"""" said the painter, """"fit me in, if you please.""""",1,0.9648467302322388
231,"And he gave her his name, spelling it out.",1,0.9594542384147644
232,"Thank you, sir,"""" said the hostess.",1,0.5132468938827515
233,"""Your city thanks you; your country thanks you; your planet thanks you.",1,0.8732963800430298
234,"But the deepest thanks of all is from future generations.""",1,0.952526867389679
